Location Type,Incident Zip,City,Borough,Latitude,Longitude,num_calls
Club/Bar/Restaurant,11211.0,BROOKLYN,BROOKLYN,40.717835052615854,-73.95772467766359,13
Club/Bar/Restaurant,10010.0,NEW YORK,MANHATTAN,40.740732632326186,-73.98176184822928,22
Club/Bar/Restaurant,11249.0,BROOKLYN,BROOKLYN,40.722243559792815,-73.95889436943672,52
Club/Bar/Restaurant,10025.0,NEW YORK,MANHATTAN,40.79383829760473,-73.97053709308675,14
Club/Bar/Restaurant,10037.0,NEW YORK,MANHATTAN,40.81056065173861,-73.93924954332333,14
Club/Bar/Restaurant,10470.0,BRONX,BRONX,40.900115294110606,-73.86765342180443,12
Club/Bar/Restaurant,11249.0,BROOKLYN,BROOKLYN,40.71662603700051,-73.96179814494636,38
Club/Bar/Restaurant,11209.0,BROOKLYN,BROOKLYN,40.62269783249246,-74.02540684693034,10
Club/Bar/Restaurant,11385.0,RIDGEWOOD,QUEENS,40.709304719466346,-73.90699824373559,27
Club/Bar/Restaurant,11205.0,BROOKLYN,BROOKLYN,40.68928025585597,-73.95507804203162,24
Club/Bar/Restaurant,11377.0,WOODSIDE,QUEENS,40.75737638603846,-73.9036789113306,22
Club/Bar/Restaurant,10034.0,NEW YORK,MANHATTAN,40.86597800798226,-73.9195308453907,83
Club/Bar/Restaurant,10304.0,STATEN ISLAND,STATEN ISLAND,40.625947835726755,-74.07520116454327,13
Club/Bar/Restaurant,10002.0,NEW YORK,MANHATTAN,40.71718123835712,-73.99547634336238,13
Club/Bar/Restaurant,11385.0,RIDGEWOOD,QUEENS,40.70137091341002,-73.9052421128288,28
Club/Bar/Restaurant,10038.0,NEW YORK,MANHATTAN,40.70996512305669,-74.00721758932923,22
Club/Bar/Restaurant,11222.0,BROOKLYN,BROOKLYN,40.727745085995366,-73.9421356369942,21
Club/Bar/Restaurant,10025.0,NEW YORK,MANHATTAN,40.80058622129234,-73.96561469610981,15
Club/Bar/Restaurant,11420.0,SOUTH OZONE PARK,QUEENS,40.67962257751152,-73.82092935077596,10
Club/Bar/Restaurant,11412.0,SAINT ALBANS,QUEENS,40.69572285441202,-73.76158885225584,23
Club/Bar/Restaurant,11101.0,LONG ISLAND CITY,QUEENS,40.75416792564658,-73.93059513493806,104
Club/Bar/Restaurant,10033.0,NEW YORK,MANHATTAN,40.84508410292312,-73.93499287642997,88
Club/Bar/Restaurant,10027.0,NEW YORK,MANHATTAN,40.807292513101395,-73.94645538517744,23
Club/Bar/Restaurant,10016.0,NEW YORK,MANHATTAN,40.744780058223405,-73.9758818809488,12
Club/Bar/Restaurant,11238.0,BROOKLYN,BROOKLYN,40.672502488973755,-73.95780388159228,25
Club/Bar/Restaurant,10040.0,NEW YORK,MANHATTAN,40.856604761580634,-73.93219449360404,10
Club/Bar/Restaurant,10019.0,NEW YORK,MANHATTAN,40.76545532971392,-73.98750219251181,13
Club/Bar/Restaurant,10453.0,BRONX,BRONX,40.85833748317012,-73.90265423901148,36
Club/Bar/Restaurant,11222.0,BROOKLYN,BROOKLYN,40.724577996899136,-73.95526710812713,35
Club/Bar/Restaurant,10013.0,NEW YORK,MANHATTAN,40.71610812583315,-73.9998484924085,14
Club/Bar/Restaurant,11368.0,CORONA,QUEENS,40.75277207208316,-73.86418164651248,14
Club/Bar/Restaurant,11249.0,BROOKLYN,BROOKLYN,40.72221013840036,-73.95755955795875,22
Club/Bar/Restaurant,10014.0,NEW YORK,MANHATTAN,40.73457208524817,-74.00224437702757,16
Club/Bar/Restaurant,10128.0,NEW YORK,MANHATTAN,40.780443597688006,-73.95281394618225,12
Club/Bar/Restaurant,10465.0,BRONX,BRONX,40.830872167242106,-73.8263870854167,10
Club/Bar/Restaurant,11201.0,BROOKLYN,BROOKLYN,40.694668608670256,-73.99388394648187,11
Club/Bar/Restaurant,10021.0,NEW YORK,MANHATTAN,40.77122550566945,-73.95658242025652,10
Club/Bar/Restaurant,10464.0,BRONX,BRONX,40.849866460672736,-73.78754215366044,14
Club/Bar/Restaurant,10307.0,STATEN ISLAND,STATEN ISLAND,40.51479974553175,-74.24842949290459,110
Club/Bar/Restaurant,10003.0,NEW YORK,MANHATTAN,40.73035572928849,-73.98999114476979,25
Club/Bar/Restaurant,11218.0,BROOKLYN,BROOKLYN,40.6375538157166,-73.96831093620284,38
Club/Bar/Restaurant,11206.0,BROOKLYN,BROOKLYN,40.70423400173932,-73.93300949930742,31
Club/Bar/Restaurant,11421.0,WOODHAVEN,QUEENS,40.6916009608998,-73.8653628102999,15
Club/Bar/Restaurant,11106.0,ASTORIA,QUEENS,40.75562188079312,-73.92500255922508,64
Club/Bar/Restaurant,10307.0,STATEN ISLAND,STATEN ISLAND,40.51362973928262,-74.25127710072611,20
Club/Bar/Restaurant,10017.0,NEW YORK,MANHATTAN,40.75246678476581,-73.9702630385529,245
Club/Bar/Restaurant,11372.0,JACKSON HEIGHTS,QUEENS,40.75598052902053,-73.88144288891786,14
Club/Bar/Restaurant,10024.0,NEW YORK,MANHATTAN,40.78455439797517,-73.97728660912533,103
Club/Bar/Restaurant,11238.0,BROOKLYN,BROOKLYN,40.6780421840724,-73.96871351334613,13
Club/Bar/Restaurant,10012.0,NEW YORK,MANHATTAN,40.72842385586966,-73.99967888886464,11
Club/Bar/Restaurant,10307.0,STATEN ISLAND,STATEN ISLAND,40.51370173377468,-74.25098965795992,25
Club/Bar/Restaurant,10018.0,NEW YORK,MANHATTAN,40.75505560943253,-73.98859419242024,10
Club/Bar/Restaurant,10003.0,NEW YORK,MANHATTAN,40.72802505131651,-73.98629693484844,42
Club/Bar/Restaurant,11228.0,BROOKLYN,BROOKLYN,40.6112874131637,-74.00933189958671,15
Club/Bar/Restaurant,11203.0,BROOKLYN,BROOKLYN,40.64949049525916,-73.93012743196705,20
Club/Bar/Restaurant,11103.0,ASTORIA,QUEENS,40.770233888432024,-73.91561026688599,26
Club/Bar/Restaurant,10009.0,NEW YORK,MANHATTAN,40.72598830208158,-73.98516809395069,22
Club/Bar/Restaurant,10034.0,NEW YORK,MANHATTAN,40.86643394166972,-73.92833398605853,77
Club/Bar/Restaurant,10011.0,NEW YORK,MANHATTAN,40.74360495161511,-73.9944424288812,30
Club/Bar/Restaurant,10012.0,NEW YORK,MANHATTAN,40.728517177965905,-73.99988815214455,12
Club/Bar/Restaurant,10027.0,NEW YORK,MANHATTAN,40.81398418999208,-73.94654754241462,171
Club/Bar/Restaurant,11238.0,BROOKLYN,BROOKLYN,40.68268425401571,-73.96180316711238,17
Club/Bar/Restaurant,10465.0,BRONX,BRONX,40.8195310368829,-73.81753607323732,19
Club/Bar/Restaurant,11104.0,SUNNYSIDE,QUEENS,40.7472773258651,-73.92420714328257,72
Club/Bar/Restaurant,11234.0,BROOKLYN,BROOKLYN,40.61901244591224,-73.9258764660489,36
Club/Bar/Restaurant,11238.0,BROOKLYN,BROOKLYN,40.681612456779725,-73.95797117919459,19
Club/Bar/Restaurant,10075.0,NEW YORK,MANHATTAN,40.77070570077645,-73.95388226861742,11
Club/Bar/Restaurant,10009.0,NEW YORK,MANHATTAN,40.722672330009374,-73.98296454007392,39
Club/Bar/Restaurant,11220.0,BROOKLYN,BROOKLYN,40.647186598920726,-74.0081657514762,11
Club/Bar/Restaurant,11385.0,RIDGEWOOD,QUEENS,40.70311347899674,-73.90818263987596,13
Club/Bar/Restaurant,10023.0,NEW YORK,MANHATTAN,40.77242019358396,-73.97872406623014,30
Club/Bar/Restaurant,10010.0,NEW YORK,MANHATTAN,40.74058992348967,-73.98187736406769,18
Club/Bar/Restaurant,10014.0,NEW YORK,MANHATTAN,40.740023026623504,-74.0060552616808,10
Club/Bar/Restaurant,11211.0,BROOKLYN,BROOKLYN,40.71300542330032,-73.93635894656737,58
Club/Bar/Restaurant,10036.0,NEW YORK,MANHATTAN,40.76135771640767,-73.9905099033853,16
Club/Bar/Restaurant,10023.0,NEW YORK,MANHATTAN,40.77303218808042,-73.97828340102534,87
Club/Bar/Restaurant,11238.0,BROOKLYN,BROOKLYN,40.682443941864435,-73.96570085335308,24
Club/Bar/Restaurant,11211.0,BROOKLYN,BROOKLYN,40.70852772519715,-73.9581634100463,13
Club/Bar/Restaurant,10031.0,NEW YORK,MANHATTAN,40.83022246037272,-73.94768359377827,31
Club/Bar/Restaurant,11211.0,BROOKLYN,BROOKLYN,40.71810370744832,-73.95004428428152,15
Club/Bar/Restaurant,10463.0,BRONX,BRONX,40.87957459010249,-73.90431552396903,26
Club/Bar/Restaurant,11237.0,BROOKLYN,BROOKLYN,40.70498070536605,-73.92028783784475,23
Club/Bar/Restaurant,10030.0,NEW YORK,MANHATTAN,40.814372909738026,-73.94436880195522,93
Club/Bar/Restaurant,11215.0,BROOKLYN,BROOKLYN,40.66364413427349,-73.98968395994636,17
Club/Bar/Restaurant,11238.0,BROOKLYN,BROOKLYN,40.68113674657208,-73.95566760775861,10
Club/Bar/Restaurant,11209.0,BROOKLYN,BROOKLYN,40.634049977834074,-74.02674784036272,16
Club/Bar/Restaurant,11209.0,BROOKLYN,BROOKLYN,40.62566795923527,-74.02418675189969,17
Club/Bar/Restaurant,11101.0,LONG ISLAND CITY,QUEENS,40.754430517331826,-73.93372060172257,26
Club/Bar/Restaurant,10310.0,STATEN ISLAND,STATEN ISLAND,40.6335469788473,-74.12407536061238,209
Club/Bar/Restaurant,11102.0,ASTORIA,QUEENS,40.7715204085205,-73.92651543331769,17
Club/Bar/Restaurant,10458.0,BRONX,BRONX,40.85737257783662,-73.88601586106205,10
Club/Bar/Restaurant,11214.0,BROOKLYN,BROOKLYN,40.60502681125023,-74.00486538560062,18
Club/Bar/Restaurant,10036.0,NEW YORK,MANHATTAN,40.75723230481567,-73.98979219054627,39
Club/Bar/Restaurant,10464.0,BRONX,BRONX,40.85084212368868,-73.78824389229602,13
Club/Bar/Restaurant,11222.0,BROOKLYN,BROOKLYN,40.734448018485175,-73.95495738343834,11
Club/Bar/Restaurant,10001.0,NEW YORK,MANHATTAN,40.74499612669507,-73.98877275011723,19
Club/Bar/Restaurant,11217.0,BROOKLYN,BROOKLYN,40.680025340002025,-73.97450641572209,21
Club/Bar/Restaurant,10465.0,BRONX,BRONX,40.82592676579315,-73.82137752332636,54
Club/Bar/Restaurant,10003.0,NEW YORK,MANHATTAN,40.72618332317361,-73.98632617650456,20
Club/Bar/Restaurant,10472.0,BRONX,BRONX,40.82835953841502,-73.88184148340036,36
Club/Bar/Restaurant,11234.0,BROOKLYN,BROOKLYN,40.61927054119226,-73.92185984737165,12
Club/Bar/Restaurant,11217.0,BROOKLYN,BROOKLYN,40.68629416453557,-73.97346557429817,25
Club/Bar/Restaurant,11201.0,BROOKLYN,BROOKLYN,40.687273937179405,-73.99010939010813,24
Club/Bar/Restaurant,10003.0,NEW YORK,MANHATTAN,40.72582685403088,-73.98967794203345,19
Club/Bar/Restaurant,10009.0,NEW YORK,MANHATTAN,40.72972602444753,-73.98085923736338,14
Club/Bar/Restaurant,10029.0,NEW YORK,MANHATTAN,40.79600328085396,-73.93540919329381,15
Club/Bar/Restaurant,11209.0,BROOKLYN,BROOKLYN,40.62346224109746,-74.03105917262937,34
Club/Bar/Restaurant,10003.0,NEW YORK,MANHATTAN,40.72588449165952,-73.98965267813621,11
Club/Bar/Restaurant,10040.0,NEW YORK,MANHATTAN,40.85932419390543,-73.93123733660876,223
Club/Bar/Restaurant,11203.0,BROOKLYN,BROOKLYN,40.6373369880492,-73.93079591578095,28
Club/Bar/Restaurant,11231.0,BROOKLYN,BROOKLYN,40.68262177694336,-73.9932576922422,10
Club/Bar/Restaurant,11103.0,ASTORIA,QUEENS,40.75812246614796,-73.917166910814,15
Club/Bar/Restaurant,10014.0,NEW YORK,MANHATTAN,40.739405436142995,-74.00644854131382,11
Club/Bar/Restaurant,10012.0,NEW YORK,MANHATTAN,40.7241831627267,-74.00319647597988,10
Club/Bar/Restaurant,10014.0,NEW YORK,MANHATTAN,40.73981712855611,-74.0068022246708,44
Club/Bar/Restaurant,10031.0,NEW YORK,MANHATTAN,40.82450977848781,-73.9518504924377,41
Club/Bar/Restaurant,11205.0,BROOKLYN,BROOKLYN,40.694911766661,-73.95318100463815,19
Club/Bar/Restaurant,11106.0,ASTORIA,QUEENS,40.754711111912435,-73.92575434304393,17
Club/Bar/Restaurant,11201.0,BROOKLYN,BROOKLYN,40.687364508079746,-73.99003365553251,13
Club/Bar/Restaurant,11104.0,SUNNYSIDE,QUEENS,40.746534610646435,-73.91782371576113,14
Club/Bar/Restaurant,10034.0,NEW YORK,MANHATTAN,40.86596698951721,-73.92776686302547,26
Club/Bar/Restaurant,10029.0,NEW YORK,MANHATTAN,40.797706163961365,-73.94860847303094,13
Club/Bar/Restaurant,11249.0,BROOKLYN,BROOKLYN,40.71638437300792,-73.96142312021261,22
Club/Bar/Restaurant,10467.0,BRONX,BRONX,40.88188601101615,-73.86373345317423,22
Club/Bar/Restaurant,10003.0,NEW YORK,MANHATTAN,40.72424568388825,-73.98774081760449,26
Club/Bar/Restaurant,11238.0,BROOKLYN,BROOKLYN,40.682074375803936,-73.96021349847254,13
Club/Bar/Restaurant,10009.0,NEW YORK,MANHATTAN,40.72725628783751,-73.98447148180385,46
Club/Bar/Restaurant,10461.0,BRONX,BRONX,40.83349654172049,-73.82850509006694,20
Club/Bar/Restaurant,10011.0,NEW YORK,MANHATTAN,40.73899939088531,-74.00076140678456,11
Club/Bar/Restaurant,10028.0,NEW YORK,MANHATTAN,40.77729236881097,-73.95215543230414,37
Club/Bar/Restaurant,10301.0,STATEN ISLAND,STATEN ISLAND,40.630988472444436,-74.10211919650351,27
Club/Bar/Restaurant,10011.0,NEW YORK,MANHATTAN,40.7399432789764,-73.99156306026505,15
Club/Bar/Restaurant,10018.0,NEW YORK,MANHATTAN,40.760032363205454,-74.00275781267823,18
Club/Bar/Restaurant,11103.0,ASTORIA,QUEENS,40.76201265459099,-73.91099290491944,24
Club/Bar/Restaurant,10459.0,BRONX,BRONX,40.82138120730162,-73.90090178452246,12
Club/Bar/Restaurant,10036.0,NEW YORK,MANHATTAN,40.7633754387781,-73.99645870414689,10
Club/Bar/Restaurant,10466.0,BRONX,BRONX,40.90151966691322,-73.84693744201887,14
Club/Bar/Restaurant,11249.0,BROOKLYN,BROOKLYN,40.71863698679285,-73.95900842507359,15
Club/Bar/Restaurant,10031.0,NEW YORK,MANHATTAN,40.830505065590785,-73.94746294646096,33
Club/Bar/Restaurant,10012.0,NEW YORK,MANHATTAN,40.729763290694336,-73.99878408283416,11
Club/Bar/Restaurant,10036.0,NEW YORK,MANHATTAN,40.75846112885481,-73.98286875614485,15
Club/Bar/Restaurant,10001.0,NEW YORK,MANHATTAN,40.74718652290487,-73.98969628662965,13
Club/Bar/Restaurant,10040.0,NEW YORK,MANHATTAN,40.8646639551831,-73.92888904710935,10
Club/Bar/Restaurant,11249.0,BROOKLYN,BROOKLYN,40.71488601118455,-73.96226087123749,10
Club/Bar/Restaurant,11434.0,JAMAICA,QUEENS,40.681490949171426,-73.772322722247,16
Club/Bar/Restaurant,11249.0,BROOKLYN,BROOKLYN,40.71070488002517,-73.96853586620725,20
Club/Bar/Restaurant,11373.0,ELMHURST,QUEENS,40.737488445720956,-73.88345324208842,19
Club/Bar/Restaurant,10034.0,NEW YORK,MANHATTAN,40.867015198650364,-73.92310894630783,55
Club/Bar/Restaurant,10308.0,STATEN ISLAND,STATEN ISLAND,40.544527615239616,-74.1406734603693,21
Club/Bar/Restaurant,11211.0,BROOKLYN,BROOKLYN,40.71407487633347,-73.95115832578028,13
Club/Bar/Restaurant,10018.0,NEW YORK,MANHATTAN,40.761391031120304,-74.00173630229982,20
Club/Bar/Restaurant,11222.0,BROOKLYN,BROOKLYN,40.728852397763575,-73.95741461513116,10
Club/Bar/Restaurant,10034.0,NEW YORK,MANHATTAN,40.86582690581577,-73.92760070465683,116
Club/Bar/Restaurant,11418.0,RICHMOND HILL,QUEENS,40.69701261616913,-73.83697033516347,26
Club/Bar/Restaurant,10002.0,NEW YORK,MANHATTAN,40.72176714065984,-73.98749234705484,62
Club/Bar/Restaurant,10013.0,NEW YORK,MANHATTAN,40.71919323604425,-73.99984127041415,30
Club/Bar/Restaurant,11238.0,BROOKLYN,BROOKLYN,40.67569953011861,-73.95613989003796,10
Club/Bar/Restaurant,10014.0,NEW YORK,MANHATTAN,40.74026182990242,-74.00586402592275,24
Club/Bar/Restaurant,10312.0,STATEN ISLAND,STATEN ISLAND,40.540519085020115,-74.17716522441528,26
Club/Bar/Restaurant,10025.0,NEW YORK,MANHATTAN,40.801157779683365,-73.96788630662664,29
Club/Bar/Restaurant,10002.0,NEW YORK,MANHATTAN,40.71996663529439,-73.98802299222844,56
Club/Bar/Restaurant,11213.0,BROOKLYN,BROOKLYN,40.67058188746749,-73.93095247919862,25
Club/Bar/Restaurant,10465.0,BRONX,BRONX,40.82620170090305,-73.82167668914231,10
Club/Bar/Restaurant,10029.0,NEW YORK,MANHATTAN,40.795468282833454,-73.93581060273631,17
Club/Bar/Restaurant,11213.0,BROOKLYN,BROOKLYN,40.67071912407645,-73.93094873225618,15
Club/Bar/Restaurant,10065.0,NEW YORK,MANHATTAN,40.76167245258792,-73.96044751491199,60
Club/Bar/Restaurant,10022.0,NEW YORK,MANHATTAN,40.757077051240785,-73.96693659170136,16
Club/Bar/Restaurant,10128.0,NEW YORK,MANHATTAN,40.78151772152749,-73.9485776370895,11
Club/Bar/Restaurant,11215.0,BROOKLYN,BROOKLYN,40.674821643492045,-73.9763578163367,14
Club/Bar/Restaurant,11220.0,BROOKLYN,BROOKLYN,40.63834188187493,-74.0173526243619,12
Club/Bar/Restaurant,11106.0,ASTORIA,QUEENS,40.76307010380389,-73.9277087934008,23
Club/Bar/Restaurant,11217.0,BROOKLYN,BROOKLYN,40.681541409340966,-73.97925782435686,42
Club/Bar/Restaurant,11225.0,BROOKLYN,BROOKLYN,40.665698192481344,-73.95090177649446,24
Club/Bar/Restaurant,11249.0,BROOKLYN,BROOKLYN,40.71770884788892,-73.95787266155111,10
Club/Bar/Restaurant,11106.0,ASTORIA,QUEENS,40.75625559135838,-73.9245037348496,12
Club/Bar/Restaurant,11106.0,ASTORIA,QUEENS,40.75548198334951,-73.9251326571931,17
Club/Bar/Restaurant,11423.0,HOLLIS,QUEENS,40.70925790709304,-73.77552104080063,34
Club/Bar/Restaurant,10009.0,NEW YORK,MANHATTAN,40.72726727026624,-73.98449673473878,52
Club/Bar/Restaurant,11238.0,BROOKLYN,BROOKLYN,40.675359232980924,-73.95628431863274,34
Club/Bar/Restaurant,10009.0,NEW YORK,MANHATTAN,40.727676333849416,-73.98521822954648,26
Club/Bar/Restaurant,10011.0,NEW YORK,MANHATTAN,40.74228477603876,-74.00441709886806,17
Club/Bar/Restaurant,10034.0,NEW YORK,MANHATTAN,40.868219518729006,-73.91824098763226,30
Club/Bar/Restaurant,10031.0,NEW YORK,MANHATTAN,40.830683424132225,-73.94735801308231,13
Club/Bar/Restaurant,11372.0,JACKSON HEIGHTS,QUEENS,40.755762898908266,-73.88335268819222,18
Club/Bar/Restaurant,10003.0,NEW YORK,MANHATTAN,40.72726476709353,-73.98640893693863,14
Club/Bar/Restaurant,11377.0,WOODSIDE,QUEENS,40.739388960792816,-73.92021780400933,17
Club/Bar/Restaurant,11101.0,LONG ISLAND CITY,QUEENS,40.749505799690574,-73.95515292290744,11
Club/Bar/Restaurant,10040.0,NEW YORK,MANHATTAN,40.85783978717273,-73.93204140398764,33
Club/Bar/Restaurant,11219.0,BROOKLYN,BROOKLYN,40.64043183321591,-73.99432130556872,26
Club/Bar/Restaurant,11225.0,BROOKLYN,BROOKLYN,40.659043063159736,-73.96052638656396,10
Club/Bar/Restaurant,11210.0,BROOKLYN,BROOKLYN,40.63523081177939,-73.95023242581307,11
Club/Bar/Restaurant,10001.0,NEW YORK,MANHATTAN,40.7515538206181,-74.00362728924722,45
Club/Bar/Restaurant,11360.0,BAYSIDE,QUEENS,40.78655569162361,-73.7930814605531,17
Club/Bar/Restaurant,11213.0,BROOKLYN,BROOKLYN,40.67053200279718,-73.93015946169535,31
Club/Bar/Restaurant,11414.0,HOWARD BEACH,QUEENS,40.649119535865886,-73.83738647139617,95
Club/Bar/Restaurant,11235.0,BROOKLYN,BROOKLYN,40.58790188447632,-73.95588791964785,74
Club/Bar/Restaurant,11249.0,BROOKLYN,BROOKLYN,40.72228695567692,-73.95746210226183,17
Club/Bar/Restaurant,10009.0,NEW YORK,MANHATTAN,40.72631193635975,-73.98336047604407,39
Club/Bar/Restaurant,10013.0,NEW YORK,MANHATTAN,40.720505187568456,-73.99683616847494,15
Club/Bar/Restaurant,10002.0,NEW YORK,MANHATTAN,40.72023519816055,-73.98447672523356,10
Club/Bar/Restaurant,10464.0,BRONX,BRONX,40.85320563464353,-73.78991723542136,10
Club/Bar/Restaurant,11217.0,BROOKLYN,BROOKLYN,40.6798744236225,-73.97471558451392,17
Club/Bar/Restaurant,10028.0,NEW YORK,MANHATTAN,40.77719359275692,-73.95223854783966,41
Club/Bar/Restaurant,10469.0,BRONX,BRONX,40.87432431183605,-73.85687510187172,10
Club/Bar/Restaurant,11102.0,ASTORIA,QUEENS,40.772797834693186,-73.91610164205625,54
Club/Bar/Restaurant,10014.0,NEW YORK,MANHATTAN,40.73938894450729,-74.0068490925493,37
Club/Bar/Restaurant,10003.0,NEW YORK,MANHATTAN,40.7264855533407,-73.9892160306798,16
Club/Bar/Restaurant,10018.0,NEW YORK,MANHATTAN,40.756527202363394,-73.99401903776727,11
Club/Bar/Restaurant,10003.0,NEW YORK,MANHATTAN,40.73453342095126,-73.99226736786994,17
Club/Bar/Restaurant,10301.0,STATEN ISLAND,STATEN ISLAND,40.637706147990926,-74.07981555719455,19
Club/Bar/Restaurant,11203.0,BROOKLYN,BROOKLYN,40.659828414493695,-73.94763701404328,10
Club/Bar/Restaurant,10024.0,NEW YORK,MANHATTAN,40.783588393169175,-73.97801635653974,13
Club/Bar/Restaurant,11102.0,ASTORIA,QUEENS,40.76645780435125,-73.92042364122204,22
Club/Bar/Restaurant,11103.0,ASTORIA,QUEENS,40.761320039324325,-73.91709073873514,11
Club/Bar/Restaurant,11432.0,JAMAICA,QUEENS,40.70789538424576,-73.78647614854306,16
Club/Bar/Restaurant,11206.0,BROOKLYN,BROOKLYN,40.697794127893594,-73.93670885584137,15
Club/Bar/Restaurant,10023.0,NEW YORK,MANHATTAN,40.771394244105096,-73.98215780679679,14
Club/Bar/Restaurant,11238.0,BROOKLYN,BROOKLYN,40.67928680865997,-73.9636041738094,10
Club/Bar/Restaurant,10308.0,STATEN ISLAND,STATEN ISLAND,40.544307743887856,-74.14090687102627,34
Club/Bar/Restaurant,11203.0,BROOKLYN,BROOKLYN,40.660497045832614,-73.93978989091207,68
Club/Bar/Restaurant,11201.0,BROOKLYN,BROOKLYN,40.698175601196176,-73.98495790022164,59
Club/Bar/Restaurant,11205.0,BROOKLYN,BROOKLYN,40.69132925572063,-73.95175915670987,17
Club/Bar/Restaurant,11101.0,LONG ISLAND CITY,QUEENS,40.74725133692328,-73.95259565215986,15
Club/Bar/Restaurant,11238.0,BROOKLYN,BROOKLYN,40.67407979413093,-73.96304823249756,21
Club/Bar/Restaurant,10003.0,NEW YORK,MANHATTAN,40.7344565541027,-73.99206531104079,10
Club/Bar/Restaurant,10033.0,NEW YORK,MANHATTAN,40.845718887776925,-73.93635125286563,13
Club/Bar/Restaurant,11226.0,BROOKLYN,BROOKLYN,40.639526846803044,-73.95126693879638,11
Club/Bar/Restaurant,10011.0,NEW YORK,MANHATTAN,40.73231591812111,-74.00051236454519,12
Club/Bar/Restaurant,10012.0,NEW YORK,MANHATTAN,40.7241749506033,-74.00226206567967,22
Club/Bar/Restaurant,10002.0,NEW YORK,MANHATTAN,40.721503205489924,-73.98395693322941,15
Club/Bar/Restaurant,11209.0,BROOKLYN,BROOKLYN,40.625010472448956,-74.03042587067104,29
Club/Bar/Restaurant,10302.0,STATEN ISLAND,STATEN ISLAND,40.62981450159815,-74.14039929455754,24
Club/Bar/Restaurant,11209.0,BROOKLYN,BROOKLYN,40.6249006655709,-74.03048345892213,65
Club/Bar/Restaurant,11238.0,BROOKLYN,BROOKLYN,40.67358844926164,-73.9629547740977,18
Club/Bar/Restaurant,10036.0,NEW YORK,MANHATTAN,40.76007077094098,-73.99654912245957,12
Club/Bar/Restaurant,11206.0,BROOKLYN,BROOKLYN,40.70836494199544,-73.94336077346881,12
Club/Bar/Restaurant,10002.0,NEW YORK,MANHATTAN,40.71848659137099,-73.9830918707806,17
Club/Bar/Restaurant,11211.0,BROOKLYN,BROOKLYN,40.71281938515544,-73.95511267791647,60
Club/Bar/Restaurant,11234.0,BROOKLYN,BROOKLYN,40.61896074794264,-73.9265825301071,44
Club/Bar/Restaurant,10009.0,NEW YORK,MANHATTAN,40.72727825898463,-73.98456889074869,21
Club/Bar/Restaurant,10016.0,NEW YORK,MANHATTAN,40.748302059547854,-73.97833838049131,10
Club/Bar/Restaurant,11206.0,BROOKLYN,BROOKLYN,40.71066972695266,-73.93653431403719,20
Club/Bar/Restaurant,11101.0,LONG ISLAND CITY,QUEENS,40.754275280508814,-73.93586473472486,17
Club/Bar/Restaurant,10023.0,NEW YORK,MANHATTAN,40.77149309411685,-73.98241411329866,19
Club/Bar/Restaurant,10463.0,BRONX,BRONX,40.87802223935378,-73.90240483559835,10
Club/Bar/Restaurant,10032.0,NEW YORK,MANHATTAN,40.83745034704921,-73.93869013144898,22
Club/Bar/Restaurant,11101.0,LONG ISLAND CITY,QUEENS,40.75178638925487,-73.94792565667927,12
Club/Bar/Restaurant,11375.0,FOREST HILLS,QUEENS,40.710107459720774,-73.84870075029238,56
Club/Bar/Restaurant,10458.0,BRONX,BRONX,40.85441801996271,-73.88753192248765,14
Club/Bar/Restaurant,10009.0,NEW YORK,MANHATTAN,40.72463438785575,-73.980189651703,33
Club/Bar/Restaurant,11210.0,BROOKLYN,BROOKLYN,40.63520060508353,-73.95020002178471,16
Club/Bar/Restaurant,11101.0,LONG ISLAND CITY,QUEENS,40.742618831248244,-73.95415793235689,10
Club/Bar/Restaurant,11377.0,WOODSIDE,QUEENS,40.74507492692001,-73.9042849463107,22
Club/Bar/Restaurant,11415.0,KEW GARDENS,QUEENS,40.706037675606,-73.83142988196781,20
Club/Bar/Restaurant,10036.0,NEW YORK,MANHATTAN,40.76009770891911,-73.98862942607077,72
Club/Bar/Restaurant,10461.0,BRONX,BRONX,40.85163365242131,-73.84400867991776,16
Club/Bar/Restaurant,10472.0,BRONX,BRONX,40.82605852410631,-73.87829732095487,19
Club/Bar/Restaurant,10022.0,NEW YORK,MANHATTAN,40.757071559679225,-73.96692937534269,17
Club/Bar/Restaurant,10010.0,NEW YORK,MANHATTAN,40.73790310262504,-73.98383390384097,41
Club/Bar/Restaurant,11215.0,BROOKLYN,BROOKLYN,40.66315501005893,-73.98470988080135,31
Club/Bar/Restaurant,11377.0,WOODSIDE,QUEENS,40.753610796421256,-73.90392257379156,10
Club/Bar/Restaurant,11220.0,BROOKLYN,BROOKLYN,40.64182775503972,-74.01738596065744,11
Club/Bar/Restaurant,10034.0,NEW YORK,MANHATTAN,40.86676099489817,-73.92061093162097,44
Club/Bar/Restaurant,11418.0,RICHMOND HILL,QUEENS,40.69956715878346,-73.83068528481729,127
Club/Bar/Restaurant,10025.0,NEW YORK,MANHATTAN,40.802885789541506,-73.96393752784286,20
Club/Bar/Restaurant,11219.0,BROOKLYN,BROOKLYN,40.63148094579383,-74.00797648680785,18
Club/Bar/Restaurant,11221.0,BROOKLYN,BROOKLYN,40.69462615461324,-73.93104297589069,12
Club/Bar/Restaurant,11206.0,BROOKLYN,BROOKLYN,40.70081771372778,-73.92998708090326,12
